Place,Attraction1,Attraction2,Distance_km
Thrissur,Vadakkunnathan Temple,Thrissur Zoo,1.191948637828382
Thrissur,Vadakkunnathan Temple,Guruvayur Temple,20.65603794536008
Thrissur,Shakthan Thampuran Palace,Athirapally Falls,25.54903684404957
Thrissur,Shakthan Thampuran Palace,Vazhachal Falls,48.44853751933506
Thrissur,Shakthan Thampuran Palace,Kerala Kalamandalam,23.89878943127989
Thrissur,Shakthan Thampuran Palace,Thrissur Zoo,0.846864316890514
Thrissur,Shakthan Thampuran Palace,Guruvayur Temple,20.54996819414017
Thrissur,Athirapally Falls,Vazhachal Falls,28.113743691811703
Thrissur,Athirapally Falls,Kerala Kalamandalam,45.184537335810326
Thrissur,Athirapally Falls,Thrissur Zoo,25.00121372154775
Thrissur,Athirapally Falls,Guruvayur Temple,43.51264567233136
Thrissur,Vazhachal Falls,Kerala Kalamandalam,59.387685933940574
Thrissur,Vazhachal Falls,Thrissur Zoo,47.665301834867904
Thrissur,Vazhachal Falls,Guruvayur Temple,68.68241217480762
Thrissur,Kerala Kalamandalam,Thrissur Zoo,23.81150738395328
Thrissur,Kerala Kalamandalam,Guruvayur Temple,30.627600067123865
Thrissur,Thrissur Zoo,Guruvayur Temple,21.384075136268763
Tiruchirapalli (Trichy),Rockfort Temple,Sri Ranganathaswamy Temple (Srirangam),3.937372259686122
Tiruchirapalli (Trichy),Rockfort Temple,Jambukeswarar Temple,2.9332277346277307
Tiruchirapalli (Trichy),Rockfort Temple,Kallanai Dam,2.798639054021065
Tiruchirapalli (Trichy),Rockfort Temple,St. Lourdes Church,0.4603235873397027
Tiruchirapalli (Trichy),Sri Ranganathaswamy Temple (Srirangam),Jambukeswarar Temple,2.0313106080040524
Tiruchirapalli (Trichy),Sri Ranganathaswamy Temple (Srirangam),Kallanai Dam,6.722243003622237
Tiruchirapalli (Trichy),Sri Ranganathaswamy Temple (Srirangam),St. Lourdes Church,3.981922696646548
Tiruchirapalli (Trichy),Jambukeswarar Temple,Kallanai Dam,5.620025579471943
Tiruchirapalli (Trichy),Jambukeswarar Temple,St. Lourdes Church,3.2031932693070235
Tiruchirapalli (Trichy),Kallanai Dam,St. Lourdes Church,2.758949340133336
Tirupati,Tirumala Venkateswara Temple,Kapila Theertham,8.492645091022741
Tirupati,Tirumala Venkateswara Temple,Chandragiri Fort,12.04241010882038
Tirupati,Tirumala Venkateswara Temple,Sri Padmavathi Ammavari Temple,13.89616585866323
Tirupati,Tirumala Venkateswara Temple,Sri Govindarajaswami Temple,9.855157395017471
Tirupati,Tirumala Venkateswara Temple,Akasaganga Teertham,0.2809014115977801
Tirupati,Tirumala Venkateswara Temple,Sila Thoranam,0.7500394710318061
Tirupati,Kapila Theertham,Chandragiri Fort,14.94472602686688
Tirupati,Kapila Theertham,Sri Padmavathi Ammavari Temple,6.246142273468109
Tirupati,Kapila Theertham,Sri Govindarajaswami Temple,2.9831432830754063
Tirupati,Kapila Theertham,Akasaganga Teertham,8.230072865818562
Tirupati,Kapila Theertham,Sila Thoranam,9.237710412069486
Tirupati,Chandragiri Fort,Sri Padmavathi Ammavari Temple,15.886261497710404
Tirupati,Chandragiri Fort,Sri Govindarajaswami Temple,13.451475684501492
Tirupati,Chandragiri Fort,Akasaganga Teertham,12.151375360290915
Tirupati,Chandragiri Fort,Sila Thoranam,12.132755226082237
Tirupati,Sri Padmavathi Ammavari Temple,Sri Govindarajaswami Temple,4.041056920300364
Tirupati,Sri Padmavathi Ammavari Temple,Akasaganga Teertham,13.673039213884495
Tirupati,Sri Padmavathi Ammavari Temple,Sila Thoranam,14.636038078082342
Tirupati,Sri Govindarajaswami Temple,Akasaganga Teertham,9.632763504554031
Tirupati,Sri Govindarajaswami Temple,Sila Thoranam,10.595037834312873
Tirupati,Akasaganga Teertham,Sila Thoranam,1.0078204439114864
Trivandrum (Thiruvananthapuram),Padmanabhaswamy Temple,Napier Museum,3.168260136742672
Trivandrum (Thiruvananthapuram),Padmanabhaswamy Temple,Zoological Park,3.451312411257729
Trivandrum (Thiruvananthapuram),Padmanabhaswamy Temple,Kanakakunnu Palace,3.478833205633742
Trivandrum (Thiruvananthapuram),Padmanabhaswamy Temple,Veli Tourist Village,6.660471524462833
Trivandrum (Thiruvananthapuram),Padmanabhaswamy Temple,Shankumugham Beach,11.015071275238778
Trivandrum (Thiruvananthapuram),Padmanabhaswamy Temple,Poovar Island,24.572417034384813
Trivandrum (Thiruvananthapuram),Padmanabhaswamy Temple,Vizhinjam Lighthouse,12.856100987429713
Trivandrum (Thiruvananthapuram),Napier Museum,Zoological Park,0.3116666184516113
Trivandrum (Thiruvananthapuram),Napier Museum,Kanakakunnu Palace,0.3773659877950694
Trivandrum (Thiruvananthapuram),Napier Museum,Veli Tourist Village,7.140217064560376
Trivandrum (Thiruvananthapuram),Napier Museum,Shankumugham Beach,13.52078495690225
Trivandrum (Thiruvananthapuram),Napier Museum,Poovar Island,26.241553586138647
Trivandrum (Thiruvananthapuram),Napier Museum,Vizhinjam Lighthouse,14.95255024347323
Trivandrum (Thiruvananthapuram),Zoological Park,Kanakakunnu Palace,0.3613590121371589
Trivandrum (Thiruvananthapuram),Zoological Park,Veli Tourist Village,7.123665609981916
Trivandrum (Thiruvananthapuram),Zoological Park,Shankumugham Beach,13.82983726521229
Trivandrum (Thiruvananthapuram),Zoological Park,Poovar Island,26.51373235312312
Trivandrum (Thiruvananthapuram),Zoological Park,Vizhinjam Lighthouse,15.249360221531342
Trivandrum (Thiruvananthapuram),Kanakakunnu Palace,Veli Tourist Village,7.463291963507781
Trivandrum (Thiruvananthapuram),Kanakakunnu Palace,Shankumugham Beach,13.654970984044189
Trivandrum (Thiruvananthapuram),Kanakakunnu Palace,Poovar Island,26.232901194578066
Trivandrum (Thiruvananthapuram),Kanakakunnu Palace,Vizhinjam Lighthouse,15.020427066750267
Trivandrum (Thiruvananthapuram),Veli Tourist Village,Shankumugham Beach,16.53164176643392
Trivandrum (Thiruvananthapuram),Veli Tourist Village,Poovar Island,30.77432568291317
Trivandrum (Thiruvananthapuram),Veli Tourist Village,Vizhinjam Lighthouse,18.851236497388577
Trivandrum (Thiruvananthapuram),Shankumugham Beach,Poovar Island,14.581127778616173
Trivandrum (Thiruvananthapuram),Shankumugham Beach,Vizhinjam Lighthouse,2.955271084589246
Trivandrum (Thiruvananthapuram),Poovar Island,Vizhinjam Lighthouse,11.952529128521295
Udupi,Sri Krishna Temple,Malpe Beach,6.294555687987898
Udupi,Sri Krishna Temple,St. Mary’s Island,9.50587614504371
Udupi,Sri Krishna Temple,Kaup Beach,13.692945933381395
Udupi,Sri Krishna Temple,Lighthouse,12.84442308645699
Udupi,Sri Krishna Temple,Pajaka Kshetra,8.888349961628906
Udupi,Sri Krishna Temple,Manipal,2.1110832367041845
Udupi,Malpe Beach,St. Mary’s Island,3.2814939355400927
Udupi,Malpe Beach,Kaup Beach,16.515306620220436
Udupi,Malpe Beach,Lighthouse,16.11413770147599
Udupi,Malpe Beach,Pajaka Kshetra,14.32132683343676
Udupi,Malpe Beach,Manipal,8.397554480292165
Udupi,St. Mary’s Island,Kaup Beach,19.193781692013363
Udupi,St. Mary’s Island,Lighthouse,18.92611714790378
Udupi,St. Mary’s Island,Pajaka Kshetra,17.573003137614588
Udupi,St. Mary’s Island,Manipal,11.58633890395364
Udupi,Kaup Beach,Lighthouse,1.353652077157227
Udupi,Kaup Beach,Pajaka Kshetra,8.229943598124999
Udupi,Kaup Beach,Manipal,13.503903907556504
Udupi,Lighthouse,Pajaka Kshetra,6.902725557155734
Udupi,Lighthouse,Manipal,12.498455465167606
Udupi,Pajaka Kshetra,Manipal,7.550496673722307
Varkala,Varkala Beach (Papanasam),Janardhana Swamy Temple,0.1815399948361376
Varkala,Varkala Beach (Papanasam),Varkala Cliff,0.3414445781801015
Varkala,Varkala Beach (Papanasam),Sivagiri Mutt,2.725580734046492
Varkala,Varkala Beach (Papanasam),Anchuthengu Fort,9.968677440174035
Varkala,Janardhana Swamy Temple,Varkala Cliff,0.5043873522648313
Varkala,Janardhana Swamy Temple,Sivagiri Mutt,2.617240324540562
Varkala,Janardhana Swamy Temple,Anchuthengu Fort,9.792794528992845
Varkala,Varkala Cliff,Sivagiri Mutt,3.049429129659378
Varkala,Varkala Cliff,Anchuthengu Fort,10.20695111433658
Varkala,Sivagiri Mutt,Anchuthengu Fort,9.204461246484716
Vijayawada,Kanaka Durga Temple,Undavalli Caves,3.344446539862096
Vijayawada,Kanaka Durga Temple,Prakasam Barrage,1.1719373589090336
Vijayawada,Kanaka Durga Temple,Bhavani Island,3.960899024711246
Vijayawada,Kanaka Durga Temple,Victoria Jubilee Museum,2.42085955227466
Vijayawada,Kanaka Durga Temple,Gandhi Hill,1.2220277091479688
Vijayawada,Undavalli Caves,Prakasam Barrage,2.6346559833212644
Vijayawada,Undavalli Caves,Bhavani Island,3.186959578733917
Vijayawada,Undavalli Caves,Victoria Jubilee Museum,5.049447471392166
Vijayawada,Undavalli Caves,Gandhi Hill,4.521337555375008
Vijayawada,Prakasam Barrage,Bhavani Island,4.22941678301531
Vijayawada,Prakasam Barrage,Victoria Jubilee Museum,2.445431508205959
Vijayawada,Prakasam Barrage,Gandhi Hill,2.047287406724515
Vijayawada,Bhavani Island,Victoria Jubilee Museum,6.368325677732597
Vijayawada,Bhavani Island,Gandhi Hill,5.033201590418658
Vijayawada,Victoria Jubilee Museum,Gandhi Hill,1.685888384282933
Visakhapatnam (Vizag),Kailasagiri Hill Park,RK Beach,4.922098961986722
Visakhapatnam (Vizag),Kailasagiri Hill Park,Yarada Beach,10.083570930431293
Visakhapatnam (Vizag),Kailasagiri Hill Park,Rushikonda Beach,5.99058307618242
Visakhapatnam (Vizag),Kailasagiri Hill Park,Araku Valley,1.4052707898853831
Visakhapatnam (Vizag),Kailasagiri Hill Park,Borra Caves,65.68656714581266
Visakhapatnam (Vizag),Kailasagiri Hill Park,Submarine Museum (INS Kurusura),3.764616941937157
Visakhapatnam (Vizag),Kailasagiri Hill Park,Simhachalam Temple,12.82063085631327
Visakhapatnam (Vizag),Kailasagiri Hill Park,Katiki Waterfalls,104.62331571585524
Visakhapatnam (Vizag),Kailasagiri Hill Park,Indira Gandhi Zoological Park,2.1866425877118
Visakhapatnam (Vizag),RK Beach,Yarada Beach,5.456714848995375
Visakhapatnam (Vizag),RK Beach,Rushikonda Beach,10.749059752363465
Visakhapatnam (Vizag),RK Beach,Araku Valley,6.186023616553362
Visakhapatnam (Vizag),RK Beach,Borra Caves,68.21235320279638
Visakhapatnam (Vizag),RK Beach,Submarine Museum (INS Kurusura),1.4646474711217448
Visakhapatnam (Vizag),RK Beach,Simhachalam Temple,10.94305802303605
Visakhapatnam (Vizag),RK Beach,Katiki Waterfalls,101.2609172419858
Visakhapatnam (Vizag),RK Beach,Indira Gandhi Zoological Park,6.969224297056548
Visakhapatnam (Vizag),Yarada Beach,Rushikonda Beach,16.056669675629404
Visakhapatnam (Vizag),Yarada Beach,Araku Valley,11.141469610000255
Visakhapatnam (Vizag),Yarada Beach,Borra Caves,68.92430325486545
Visakhapatnam (Vizag),Yarada Beach,Submarine Museum (INS Kurusura),6.917361167991227
Visakhapatnam (Vizag),Yarada Beach,Simhachalam Temple,8.685199115363282
Visakhapatnam (Vizag),Yarada Beach,Katiki Waterfalls,96.1682371539653
Visakhapatnam (Vizag),Yarada Beach,Indira Gandhi Zoological Park,11.860867473751904
Visakhapatnam (Vizag),Rushikonda Beach,Araku Valley,5.183915705650398
Visakhapatnam (Vizag),Rushikonda Beach,Borra Caves,65.0105257566408
Visakhapatnam (Vizag),Rushikonda Beach,Submarine Museum (INS Kurusura),9.398844964234987
Visakhapatnam (Vizag),Rushikonda Beach,Simhachalam Temple,17.97132741473083
Visakhapatnam (Vizag),Rushikonda Beach,Katiki Waterfalls,110.04095449869602
Visakhapatnam (Vizag),Rushikonda Beach,Indira Gandhi Zoological Park,4.69303983091528
Visakhapatnam (Vizag),Araku Valley,Borra Caves,64.49465167197316
Visakhapatnam (Vizag),Araku Valley,Submarine Museum (INS Kurusura),5.123256774492348
Visakhapatnam (Vizag),Araku Valley,Simhachalam Temple,12.98886042795824
Visakhapatnam (Vizag),Araku Valley,Katiki Waterfalls,104.99082320233563
Visakhapatnam (Vizag),Araku Valley,Indira Gandhi Zoological Park,0.7940740066603241
Visakhapatnam (Vizag),Borra Caves,Submarine Museum (INS Kurusura),68.21632478027225
Visakhapatnam (Vizag),Borra Caves,Simhachalam Temple,60.754678857804485
Visakhapatnam (Vizag),Borra Caves,Katiki Waterfalls,106.16723026433417
Visakhapatnam (Vizag),Borra Caves,Indira Gandhi Zoological Park,63.93705155324091
Visakhapatnam (Vizag),Submarine Museum (INS Kurusura),Simhachalam Temple,11.991879136334989
Visakhapatnam (Vizag),Submarine Museum (INS Kurusura),Katiki Waterfalls,102.6715842002845
Visakhapatnam (Vizag),Submarine Museum (INS Kurusura),Indira Gandhi Zoological Park,5.917327002175038
Visakhapatnam (Vizag),Simhachalam Temple,Katiki Waterfalls,92.07183447481486
Visakhapatnam (Vizag),Simhachalam Temple,Indira Gandhi Zoological Park,13.316627289332104
Visakhapatnam (Vizag),Katiki Waterfalls,Indira Gandhi Zoological Park,105.370329629382
Wayanad,Edakkal Caves,Banasura Sagar Dam,34.645500953974754
Wayanad,Edakkal Caves,Pookode Lake,24.539328592962388
Wayanad,Edakkal Caves,Soochipara Falls,15.048181248541008
Wayanad,Edakkal Caves,Meenmutty Falls,10.928235654044316
Wayanad,Edakkal Caves,Chembra Peak,20.352938136677484
Wayanad,Edakkal Caves,Wayanad Wildlife Sanctuary,15.354625737398406
Wayanad,Edakkal Caves,Kuruva Island,26.696603323798424
Wayanad,Edakkal Caves,Thirunelli Temple,40.71738812734457
Wayanad,Banasura Sagar Dam,Pookode Lake,13.38704811888637
Wayanad,Banasura Sagar Dam,Soochipara Falls,28.379611772929582
Wayanad,Banasura Sagar Dam,Meenmutty Falls,35.510719028155954
Wayanad,Banasura Sagar Dam,Chembra Peak,20.95439009320027
Wayanad,Banasura Sagar Dam,Wayanad Wildlife Sanctuary,39.90925404149184
Wayanad,Banasura Sagar Dam,Kuruva Island,31.1784341252991
Wayanad,Banasura Sagar Dam,Thirunelli Temple,35.45258849007045
Wayanad,Pookode Lake,Soochipara Falls,15.22915844650124
Wayanad,Pookode Lake,Meenmutty Falls,22.86314025213545
Wayanad,Pookode Lake,Chembra Peak,7.569458474104904
Wayanad,Pookode Lake,Wayanad Wildlife Sanctuary,34.14320226847252
Wayanad,Pookode Lake,Kuruva Island,31.85023792977115
Wayanad,Pookode Lake,Thirunelli Temple,40.82933541454601
Wayanad,Soochipara Falls,Meenmutty Falls,8.206425163645212
Wayanad,Soochipara Falls,Chembra Peak,8.040757268484152
Wayanad,Soochipara Falls,Wayanad Wildlife Sanctuary,29.49278605644537
Wayanad,Soochipara Falls,Kuruva Island,35.371481828746006
Wayanad,Soochipara Falls,Thirunelli Temple,47.75050635774133
Wayanad,Meenmutty Falls,Chembra Peak,16.12046589722941
Wayanad,Meenmutty Falls,Wayanad Wildlife Sanctuary,26.267146528810237
Wayanad,Meenmutty Falls,Kuruva Island,36.19360275021827
Wayanad,Meenmutty Falls,Thirunelli Temple,49.68561156180411
Wayanad,Chembra Peak,Wayanad Wildlife Sanctuary,32.684779145663434
Wayanad,Chembra Peak,Kuruva Island,34.39735906839068
Wayanad,Chembra Peak,Thirunelli Temple,45.1887897852441
Wayanad,Wayanad Wildlife Sanctuary,Kuruva Island,17.655674566330365
Wayanad,Wayanad Wildlife Sanctuary,Thirunelli Temple,31.303635846805136
Wayanad,Kuruva Island,Thirunelli Temple,14.2090481276125
Yercaud,Yercaud Lake,Pagoda Point,3.6371144084733142
Yercaud,Yercaud Lake,Lady’s Seat,1.9592816945935732
Yercaud,Yercaud Lake,Kiliyur Falls,1.668571132406296
Yercaud,Yercaud Lake,Shevaroy Temple,3.625217620565654
Yercaud,Yercaud Lake,Botanical Garden,0.947125716227812
Yercaud,Pagoda Point,Lady’s Seat,4.481809972555486
Yercaud,Pagoda Point,Kiliyur Falls,5.30495871416115
Yercaud,Pagoda Point,Shevaroy Temple,5.882280946723533
Yercaud,Pagoda Point,Botanical Garden,3.3295575544927023
Yercaud,Lady’s Seat,Kiliyur Falls,2.238510257253024
Yercaud,Lady’s Seat,Shevaroy Temple,5.406614366857675
Yercaud,Lady’s Seat,Botanical Garden,1.3519204452179003
Yercaud,Kiliyur Falls,Shevaroy Temple,3.54437282649722
Yercaud,Kiliyur Falls,Botanical Garden,2.230177338297014
Yercaud,Shevaroy Temple,Botanical Garden,4.565039830606793
